Feature_1_city_match,Feature_4_ZCSC,Feature_5,Feature_6,Feature_8_unknow_flag,Feature_8_IOS_flag,Feature_8_android_flag,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_21,Feature_25,Feature_27,Feature_31,Feature_33,Feature_38,Feature_47,Feature_51,Feature_55,Feature_58,Feature_64,Feature_66,Feature_68,Feature_73,Feature_75,Feature_77,Feature_80,Feature_82,Feature_87,Feature_88,Feature_91,Feature_99,Feature_100,Feature_106,Feature_108,Feature_109,Feature_110,Feature_112,Feature_113_zhuanche_PayPer_12,Feature_122,Feature_123,Feature_125,Feature_127,Feature_131,Feature_135,Feature_136,Feature_143,Feature_148,Feature_168,Feature_169,Feature_173,Feature_177,Feature_183,Feature_189,Feature_192,Feature_193,Feature_205,Feature_206,Feature_209,Feature_213,Feature_216,Feature_232,Feature_233,Feature_241,Feature_242,Feature_256,Feature_257,Feature_318,Feature_330,Feature_334,Feature_338
1,51.1667,1,34,0,1,0,1,1,13,16,3,15,0.1103,162.26,4.636,5.4834,8.7,2.6833,0,0,0.0128,14,0.2132,7,0.1907,95.21,154.96,0.204,7,0.1813,39,58,1163.78,2337,449.74,2181.68,240.69,449.74,2134.99,0.021400939,0.9082,0.8907,20.89,31.7,185.19,0.1,1,24,115,0.4103,0.3382,180,0.9783,1,4,0.0261,0.0217,45,0.1053,0.2486,1,0.0128,0.9744,0.9779,0.0147,11,0.0286,0.0128,0,0.0074,0.7206,0.7353
1,51.1667,1,29,0,1,0,1,1,1.5,1.5,1,3,0.1579,18.71,3.742,5.0979,0,1.3,0.0526,0.0989,0,2,1,1,0.1875,14.3,17.42,0.1844,1,0.1837,0,6,142.34,370.49,71.98,320.63,28.12,71.98,320.63,0,0.969,0.9452,0,0,71.98,0,0,5,17,0.125,0.4737,37,1,1,0,0,0,17,0,0.4722,0,0,1,0.9474,0.0526,2,-99,-99,0,0,0.5789,0.5789
1,51.1667,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,51.1,1,-99,0,1,0,0,0,8,8,1,0,0,58.69,1.8341,2.5175,0,0,0,0,0,1,0,5,0.2164,33.24,18,0.2144,3,0.2428,0,66,492.52,794.75,204.29,734.39,80.92,204.29,734.39,0,0.9944,0.9521,204.29,0,0,0.2,0,25,87,0,0,126,1,1,0,0,0,22,0.0714,0.1746,104,1,0,0,0,11,-99,-99,0,0,0.9038,0.9231
1,51.1333,1,-99,0,0,1,0,0,8,9,3,0,0,531.3,13.6231,9.5837,0,1,0,0,0,6,0.0795,23,0.2027,982.49,1046.77,0.186,22,0.2018,0,96,4277,10579.02,1901.96,11596.37,540.36,1720.11,10292.93,0.112400691,0.9702,0.9492,580.59,0,1321.37,0.1,0,31,166,0,0,386,0.9147,0.9231,36,0.1024,0.0853,95,0.1111,0.2251,0,0,1,1,0,6,-99,-99,0,0,0.0275,0.0275
1,51.1,1,33,0,0,1,1,1,-99,-99,3,0,0,22.34,5.585,6.1918,3.7,3.7,0,0,0,2,0.1818,1,0.3125,17.22,17.85,0.2817,1,0.3125,0,3,106.54,142.94,53,118.15,0,38.79,103.94,0.120270842,0.8125,0.8308,21.57,14.2,0,0,1,4,13,0.125,0.1818,16,0.9412,0.75,1,0.0769,0.0588,5,0,0.3125,0,0,1,1,0,0,0,0.125,0.0909,0,0.4545,0.5455
1,51.0667,1,-99,0,1,0,0,1,-99,-99,1,0,0,0,0,6.5133,0,6.7,0,0,0,2,0.025,0,-99,0,0,-99,0,-99,0,0,0,677.99,0,657.42,0,0,657.42,0,0,0,0,0,0,0,0,0,0,0,0.025,43,1,0,0,0,0,3,0,0.0698,0,0,0,1,0,0,0,0,0,0,0.075,0.075
1,51.1,0,25,0,1,0,0,0,11,14,2,3,0.0103,292.64,4.2412,4.6636,7.8,1.6273,0.0068,0.0325,0,2,0.976,5,0.3454,48.83,142.73,0.3805,5,0.3094,18,81,1016.64,3599.36,889.94,3773.19,574.3,761.06,3298.47,0.125813966,0.9161,0.9157,9.96,22.54,857.44,0,0,34,122,0.0421,0.0137,326,0.9314,0.913,24,0.0902,0.0686,54,0.0714,0.1561,0,0,1,1,0,21,-99,-99,0,0.0342,0.4932,0.5445
1,51.0667,1,-99,0,0,1,1,0,14.5,14.5,2,14,0.2333,183.8,10.2111,10.5828,0,0.1,0,0,0,1,0,6,0.1706,225.74,230.44,0.1798,6,0.1706,0,15,1014.93,1925.8,579.93,1906.67,155.81,476.07,1779.69,0.066597786,0.9057,0.8982,555.47,24.46,0,1,0,16,39,0,0,61,0.9385,0.8889,4,0.1026,0.0615,5,0,0.0769,0,0,1,1,0,6,-99,-99,0,0,0.8167,0.8167
0,51.0333,1,-99,0,0,1,0,1,8,16.5,1,39,0.0597,953.68,5.5126,6.2093,1.1,1.5273,0.0107,0.0645,0,12,0.9969,46,0.1731,672.13,865.25,0.1736,30,0.1717,0,255,5470.6,10257.89,2387.84,10075.91,818.39,2252.15,9865.68,0.020864617,0.9698,0.9574,0,2387.84,0,0.3,0,74,438,0.0115,0.0061,784,0.9874,0.9711,10,0.0228,0.0126,129,0.1233,0.165,0,0,1,1,0,27,0,0.0057,0,0.0092,0.6524,0.6631
1,51,1,33,0,1,0,1,0,-99,-99,1,0,0,11.2,5.6,11.2857,0,0,0.1429,0.3317,0,1,0,1,0.3878,19.19,167.77,0.6259,1,0.3333,0,4,179.44,179.44,38.06,215.1,0,19.19,170.28,0.208368201,0.8247,0.8767,38.06,0,0,0,0,2,7,0,0,5,0.7143,0.5,2,0.2857,0.2857,0,0,0,0,0,1,1,0,0,-99,-99,0,0,0.1429,0.1429
1,51.0333,1,34,0,0,1,1,0,9,18.5,4,4,0.0116,690.73,8.6341,8.5914,1.5,2.5833,0,0,0,2,0.0231,21,0.178,603.88,1261.41,0.1777,8,0.1812,9,189,7680.58,12356.32,2093.82,9200.76,630.58,2093.82,9148.53,0.005676705,0.6997,0.7008,720.04,59.52,0,0.5,0,42,260,0.6244,0.5029,464,0.9957,1,2,0,0.0043,117,0,0.2527,0,0,1,1,0,10,-99,-99,0,0,0.3613,0.3613
0,50.9667,1,-99,0,1,0,1,0,-99,-99,1,0,0,0,0,3.05,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,9.22,20.44,0,19.43,0,0,19.43,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0.3333,0,0,0,0,1,0,0,-99,0,0,1,1
0,50.9667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50.9333,1,-99,0,0,1,0,0,-99,-99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,50.9333,1,34,0,1,0,1,1,-99,-99,1,0,0,3,3,4.3643,0,0,0,0,0,1,0,1,0.4286,10.11,55.49,0.5106,1,0.3889,0,6,88.75,88.75,10.11,82.34,0,10.11,82.34,0,1,0.9278,10.11,0,0,0,0,2,8,0.1429,0.1429,8,1,1,0,0,0,1,0,0.125,0,0,1,1,0,0,-99,-99,0,0,0.7143,0.7143
1,50.9,0,29,0,1,0,0,0,-99,-99,1,0,0,0,0,10.045,0,0,0,0,0,2,0.5,0,1,0,40.82,1,0,1,0,1,40.82,53.82,0,53.82,0,0,53.82,0,0,1,0,0,0,0,0,1,7,0,0,15,1,0,0,0,0,12,1,0.8571,0,0,1,1,0,0,0,-99,0,0,0,0
1,50.9,1,34,0,1,0,1,0,-99,-99,1,0,0,0,0,5.37,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,17.29,17.29,0,17.29,0,0,17.29,0,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,1,0,0.5,0,0,1,1,0,0,0,-99,0,0,1,1
1,50.8667,1,31,0,1,0,1,1,-99,-99,1,5,0.0781,6.5,6.5,8.98,0,3.12,0.0156,0.1532,0,1,0,1,0.4896,15.08,29.47,0.5712,1,0.4587,0,20,500.36,1503.94,15.08,1567.71,0,15.08,1337.01,0.147157319,0.8496,0.8358,0,0,0,0,0,1,29,0.1667,0.1406,74,0.9867,1,1,0,0.0133,11,0,0.1467,19,0,1,0.4219,0.2813,0,0,0,0,0.0156,0.4688,0.5
1,50.8667,1,31,0,0,1,1,1,-99,-99,2,3,0.15,0,0,4.985,0,0,0,0,0,1,0,0,1,0,155.53,1,0,1,0,3,170.52,362.15,0,341.72,0,0,341.72,0,0,0.9121,0,0,0,0,0,4,16,0,0,43,1,0,0,0,0,25,1,0.5556,18,0.6,0.4,0.1,0,0,0,-99,0.1,0.1,0.55,0.75
1,50.8,1,-99,0,1,0,1,1,17,17,1,4,0.0667,77.37,9.6713,8.0263,0,0,0,0,0,1,0,3,0.3867,70.44,312.37,0.3032,3,0.3867,0,29,551.98,1110.35,210.64,1197.11,25.44,116.38,1055.79,0.118050973,0.9242,0.9166,22.35,0,188.29,0,0,7,32,0,0,60,0.9375,0.75,4,0.0938,0.0625,4,0,0.0625,0,0,1,1,0,3,-99,-99,0,0,0.1667,0.1667
1,50.8333,1,31,0,0,1,1,1,-99,-99,2,1,0.3333,0,0,24.3333,0,8.1,0,0,0,2,0.3333,0,1,0,0,1,0,1,0,1,91.31,224.01,0,224.01,0,0,224.01,0,0,1,0,0,0,0,0,0,2,0,0,7,1,0,0,0,0,3,0,0.5,0,0,1,1,0,0,0,-99,0,0,1,1
1,50.7667,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,7.1643,0,0,0,0,0,1,0,0,0.5556,0,0,0.533,0,0.5556,0,2,102.32,259.77,0,261,0,0,261,0,0,0.9551,0,0,0,0,0,1,17,0,0,41,1,0,0,0,0,25,0,0.641,14,1,0,0,0,0,0,-99,0,0,0.2143,0.2143
1,50.7667,1,-99,0,1,0,0,0,20,20,1,0,0,38.8,19.4,10.3611,0,0,0,0,0,1,0,0,0.44,0,0,0.3374,0,0.44,0,4,136.25,197.64,88.19,187.28,38.13,88.19,168.68,0.099316531,0.9529,0.806,88.19,0,0,0,0,3,6,0.4,0.3333,10,0.9091,1,1,0.1667,0.0909,2,0,0.1818,2,0.2,0,0,0.7778,1,-99,-99,0,0,0.3333,0.3333
0,50.7667,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,11.48,0,0,0,0,0,1,1,0,-99,0,0,-99,0,-99,0,0,0,248.8,0,226.85,0,0,226.85,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,0,0.25,9,0,0,0,0,0,0,0,0,0,0.6667,0.6667
1,50.7333,1,37,1,0,0,0,0,10.5,10.5,-99,8,0.08,186.6,7.464,9.9775,0,10.8333,0.04,0.1271,0,4,0.14,3,0.2408,87.96,48.02,0.2427,2,0.179,0,29,715.41,2872.22,584.64,2907.47,144.77,510.32,2693.93,0.073445298,0.9737,0.9415,423.36,48.17,113.11,1.4,0,33,52,0,0.03,131,0.9493,0.92,7,0.0962,0.0507,37,0.2727,0.2701,40,0.8,0,0,0.6,8,-99,-99,0,0,0.09,0.09
1,50.7667,1,-99,0,1,0,0,0,9,18,2,5,0.0117,1982.12,14.0576,12.9303,14.3,2.7037,0.0023,0.0038,0,6,0.0562,33,0.1887,1255.18,2172.33,0.21,26,0.1809,0,200,12640.08,18187.45,7362.03,18992.84,4204.99,6868.08,17211.13,0.093809562,0.972,0.9407,0,614.15,6747.88,0,0,55,388,0.0639,0.0422,546,0.9223,0.9362,46,0.0515,0.0777,160,0.1685,0.2726,0,0,1,1,0,28,0.0213,0.0188,0.0117,0,0.37,0.3864
0,50.7333,1,21,0,1,0,0,0,22,22,10,20,0.2353,94.09,5.2272,5.38,0,4.1,0,0,0,2,0.2235,10,0.2054,172.26,453.67,0.2272,10,0.2063,0,38,1494.85,1912.61,342.66,1947.83,14.52,342.66,1851.35,0.049532043,0.9607,0.9712,42.52,167.46,132.68,0,0,14,74,0,0,138,0.9583,1,6,0,0.0417,58,0,0.4056,0,0,1,1,0,1,-99,-99,0,0,0.7059,0.7176
1,50.7667,1,-99,0,0,1,0,0,8,8,3,0,0,9.22,9.22,6.76,0,0,0,0,0,1,0,0,0.5,0,11.46,0.5036,0,0.5,9,2,33.14,33.14,13.59,25.05,13.59,13.59,25.05,0,0.6662,0.7559,0,0,13.59,0,0,1,3,0.5,0.5,4,1,1,0,0,0,2,0,0.5,0,0,1,1,0,1,-99,-99,0,0,0,0
1,50.7333,1,-99,0,1,0,1,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50.7333,1,-99,1,0,0,1,0,-99,-99,-99,0,0,36.4,18.2,15.4667,0,0.1,0,0,0,2,0.6667,2,1,96.21,0,1,2,1,0,2,96.21,126.92,96.21,123.92,0,96.21,123.92,0,1,1,0,0,96.21,0,0,4,6,0,0,8,1,1,0,0,0,5,0,0.625,3,1,0,0,0,0,-99,-99,0,0,0.3333,0.3333
1,50.7333,0,39,0,1,0,0,1,12,12,1,4,0.036,169.64,6.283,5.6877,5.5,8.35,0.009,0.0849,0,4,0.0721,17,0.2467,370.05,127.4,0.2785,15,0.2381,0,42,830.55,1684.77,531.74,2093.41,27.16,482.04,1543.66,0.262609809,0.976,0.9492,0,0,531.74,0,0,18,54,0,0,124,0.9394,0.9259,8,0.037,0.0606,20,0,0.1527,0,0,1,1,0,2,-99,-99,0,0,0.6216,0.6216
1,50.7333,1,36,0,0,1,1,1,10,17,3,3,0.1364,83.83,3.9919,4.0968,2.3,2.3,0,0,0,1,0,5,0.4603,57.73,0,0.4345,5,0.3979,0,11,315.37,334.66,199.15,211.44,107.17,199.15,211.44,0,0.6315,0.6315,4.79,0,194.36,0,0,17,24,0.0952,0.0909,25,1,1,0,0,0,3,0.0769,0.12,0,0,1,1,0,9,-99,-99,0,0,0.1364,0.1364
0,50.7,1,38,0,0,1,1,0,18,18,2,0,0,3.7,3.7,3.7,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,9.34,9.34,9.34,9.34,9.34,9.34,9.34,0,1,1,0,9.34,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,-99,-99,0,0,1,1
1,50.7333,1,35,0,1,0,1,1,9,17.5,1,14,0.0258,1263.8,7.1,8.1358,7.4,4.469,0.0037,0.0219,0.0039,7,0.1716,29,0.214,552.76,534.09,0.2095,22,0.186,238,201,6505.45,13372.61,3465.77,13185.99,1115.93,3440.79,12148.74,0.078663036,0.8216,0.8622,3038.34,427.43,0,0.3,0,71,323,0.179,0.1033,650,0.9517,0.9944,33,0.0124,0.0483,125,0.2584,0.1874,0,0,1,1,0,27,0.0056,0.0039,0.024,0.0055,0.155,0.2196
1,50.7,1,-99,0,0,1,0,0,12,14,2,0,0,49.6,6.2,6.21,0,0,0,0,0,1,0,1,0.5938,0,0,0.6758,1,0.5938,0,8,139.4,167.2,125.84,153.64,100.23,125.84,153.64,0,1,1,0,125.84,0,1,0,5,8,0,0,10,1,1,0,0,0,0,0,0,0,0,1,1,0,3,-99,-99,0,0,0.1,0.1
1,50.7,1,25,0,1,0,0,1,18,18.5,1,14,0.0733,529.11,10.7982,10.608,0.3,0.625,0.1152,0.269,0.011,4,0.0209,17,0.1694,395.82,468.14,0.17,16,0.1689,0,48,2426.06,4923.84,1232.13,5152.09,439.34,1232.13,4656.91,0.096112451,0.9696,0.9619,0,1158.05,0,0.7,0,42,189,0,0,365,0.9311,1,27,0.0476,0.0689,196,0.5,0.5065,0,0,1,1,0,14,0,0,0,0,0.4764,0.4764
1,50.7,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50.6667,1,-99,0,1,0,0,0,-99,-99,1,1,0.04,0,0,6.6168,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,386.24,0,237.58,0,0,237.58,0,0,0,0,0,0,0,1,0,0,0,0.92,28,1,0,0,0,0,3,0,0.1071,0,0,0,1,0,0,0,0,0,0,0.92,0.92
1,50.6667,1,-99,0,0,1,0,1,11,18,1,0,0,42.8,4.7556,6.225,1.7,2.0588,0,0,0,3,0.5,5,0.2476,89.09,172.41,0.2932,5,0.2336,0,10,429.83,922.32,120.32,909.91,31.23,126.99,885.19,0.034497917,0.9576,0.9198,23.13,6.67,97.19,0.3,1,7,25,0,0,55,0.9649,1,2,0.08,0.0351,3,0,0.0526,45,0.6087,0,0,0.1667,2,-99,-99,0,0,0.1481,0.1481
1,50.7,1,37,0,0,1,0,0,8,8,1,0,0,3.4,1.7,2.9525,0,0,0,0,0,3,0.5,0,1,0,0,1,0,1,0,0,18.5,42.16,18.5,41.81,18.5,18.5,41.81,0,1,1,0,0,18.5,0,0,3,4,0,0,7,1,1,0,0,0,3,0.5,0.4286,0,0,1,1,0,2,0,0,0,0,0,0
0,50.6333,1,36,0,0,1,0,0,12.5,17,2,21,0.181,401.89,6.2795,8.0349,13.3,3.0538,0,0,0,7,0.4224,16,0.1819,313.89,455.26,0.1807,12,0.1759,0,81,2681.87,2996.02,1208.65,2824.98,532.98,1208.65,2824.98,0,0.9613,0.9506,987.62,221.03,0,0.6,0,47,143,0,0,150,0.9868,1,2,0.014,0.0132,23,0.1818,0.1655,0,0,1,1,0,20,0.0156,0.0093,0,0,0.6552,0.6552
1,50.6333,1,-99,0,0,1,0,0,9,9,2,0,0,33.8,4.8286,4.6667,0,0,0,0,0,4,0.75,1,0.32,11,8.37,0.4549,1,0.32,0,5,140.31,190.45,101.58,164.5,16.69,101.58,164.5,0,0.8965,0.8151,0,0,101.58,0,0,7,15,0,0,15,0.8824,1,2,0.1333,0.1176,5,0.5,0.2941,0,0,1,1,0,1,-99,-99,0,0,0.1667,0.1667
1,50.6333,1,37,0,1,0,0,1,11,11,2,1,0.0385,42.3,7.05,5.2512,0,0,0,0,0,3,0.3462,2,0.1939,51.76,23.72,0.1822,2,0.1806,0,11,270.3,511.7,131.03,499.81,30.67,131.03,499.81,0,0.9632,0.956,30.67,100.36,0,2,0,7,21,0,0,35,1,1,0,0,0,9,0.6667,0.2571,0,0,1,1,0,1,0,0,0,0,0.5,0.5
1,50.6667,1,-99,1,0,0,0,0,14,14,-99,2,0.2222,53,13.25,12.8467,0,0,0,0,0,2,0.2222,0,0.4063,0,0,0.4276,0,0.4063,0,6,297.67,308.27,136.59,292.22,109.86,136.59,292.22,0,0.9777,0.9527,0,0,136.59,0,0,4,8,0,0.1111,9,1,1,0,0,0,0,0,0,0,0,0,0,1,2,-99,-99,0,0,0.5556,0.5556
0,50.6333,1,-99,0,1,0,0,0,8,8,1,0,0,21.8,3.6333,3.6,0,0,0,0,0,3,0.8571,3,0.3889,26.87,0,0.3924,2,0.375,0,4,53.61,66.83,53.61,66.83,18.28,53.61,66.83,0,1,1,53.61,0,0,0,0,6,7,0,0,8,1,1,0,0,0,1,0.3333,0.125,7,1,0,0,0,2,-99,-99,0,0,0.2857,0.2857
1,50.6333,1,29,0,0,1,1,1,-99,-99,3,0,0,34,4.25,8.198,7.1,4.7667,0,0,0,3,0.0732,4,0.2356,32.3,51.33,0.2348,4,0.2356,0,12,217.8,831.93,98.61,845.62,0,98.61,806.4,0.046380171,0.9935,0.9246,18,0,0,0,0,9,34,0,0,86,0.9885,1,1,0.0294,0.0115,48,0,0.5393,0,0,1,1,0,0,-99,-99,0,0,0.3902,0.3902
1,50.6333,1,34,0,1,0,1,1,8,10,2,1,0.008,120.33,4.1493,4.4817,4,2.5,0,0,0,2,0.04,3,0.2221,33.94,125.39,0.2221,3,0.2079,0,65,1015.34,1369.72,308.44,1234.74,55.19,308.44,1234.74,0,0.9657,0.9029,47,261.44,0,0,0,22,121,0,0,171,1,1,0,0,0,41,0.1667,0.247,2,0.023,0.977,0.984,0,3,0,0.0115,0,0,0.272,0.272
1,50.6333,1,29,0,1,0,1,1,19,19,1,0,0,9.5,9.5,11.595,0,0,0,0,0,3,0.5,0,0.5,0,0,0.5545,0,0.5,0,1,68.25,78.92,21.28,129.53,21.28,21.28,68.88,0.468231298,1,0.9311,0,0,21.28,0,0,1,8,0,0,9,0.9,1,1,0,0.1,4,0.75,0.5,0,0,1,1,0,1,-99,-99,0,0,0.25,0.25
0,50.6,0,42,0,1,0,0,0,-99,-99,1,0,0,17.2,8.6,9.5036,0,5.5,0.0455,0.1167,0,3,1,2,0.2653,51.34,79.85,0.3067,2,0.2653,0,4,209.67,667.28,51.34,609.88,0,51.34,609.88,0,1,0.9213,51.34,0,0,0,0,4,13,0,0.2727,32,1,1,0,0,0,9,0,0.2903,22,1,0,0,0,0,-99,-99,0,0,0.7727,0.7727
1,50.5667,1,-99,0,0,1,0,0,8,8,1,1,0.0227,22,4.4,4.1755,6.1,3.2429,0,0,0,1,0,0,0.3829,0,0,0.3654,0,0.4467,0,32,440.84,551.47,71.07,468.3,71.07,71.07,468.3,0,0.9689,0.8438,0,0,71.07,0,0,7,50,0,0,66,1,1,0,0,0,21,0.2857,0.3231,0,0,0,0,1,4,0,0,0,0,0.0455,0.0455
0,50.5667,1,29,0,1,0,0,1,10,10,1,1,0.0556,16.6,3.32,4.5611,0,0,0,0,0,1,1,0,0.2813,0,13.93,0.2942,0,0.2813,0,6,117.39,242.25,23.66,157.58,13.49,23.66,157.58,0,0.4423,0.5598,0,0,23.66,0,0,5,8,0,0,21,1,1,0,0,0,2,0,0.1,1,0,1,0.9444,0,3,-99,-99,0,0,0.6111,0.6111
1,50.6,1,27,0,1,0,1,1,11,11,1,0,0,166.51,9.7947,9.0039,7.5,2.4,0,0,0,1,0,2,0.3095,66.88,162.91,0.333,2,0.2889,0,22,633.33,633.33,352.81,600.02,0,325.98,573.19,0.044715176,0.9245,0.9393,352.81,0,0,0,0,13,41,0.0303,0.0303,40,0.9756,0.9412,1,0.0244,0.0244,7,0,0.175,33,1,0,0,0,1,0,0.0303,0,0,0.0909,0.0909
1,50.5667,1,30,0,1,0,1,1,20,20,1,0,0,17.1,4.275,5.6933,3.1,3.3,0,0,0,2,0.025,0,0.3878,0,81.9,0.4663,0,0.3878,0,5,137.65,667.91,49.11,646.66,17.86,49.11,601.85,0.069294529,0.8809,0.9518,17.86,31.25,0,0,0,5,16,0,0,59,0.9365,1,4,0,0.0635,22,0.6667,0.3548,0,0,0.5714,0.3,0.7,1,-99,-99,0,0,0.675,0.675
1,50.5667,0,26,0,1,0,0,1,12,18,1,5,0.0209,305.28,6.784,7.311,0,0,0,0,0,2,0.0042,7,0.1972,243.26,654.89,0.1892,7,0.1818,0,98,1705.94,4124.51,1013.43,4557.6,323.82,649.61,3827.61,0.160169826,0.9552,0.8949,0,1013.43,0,0.9,0,23,161,0,0,293,0.8988,0.8222,33,0.1925,0.1012,86,0.2308,0.2646,0,0,1,1,0,11,0,0,0,0,0.7364,0.7364
1,50.5667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,13.3,0,0,0,0,0,2,0.5,0,1,0,206.64,1,0,1,0,2,213.28,297.39,0,283.55,0,0,283.55,0,0,0.9689,0,0,0,0,0,0,6,0,0,9,1,0,0,0,0,1,0,0.1111,8,1,0,0,0,0,0,-99,0,0,0.625,0.625
1,50.5333,1,-99,0,1,0,0,1,-99,-99,1,2,0.0385,117.1,39.0333,38.7846,13.8,4.8375,0.0769,0.0985,0.0625,5,0.1538,2,0.2578,343.85,1117.97,0.3644,2,0.2578,0,10,17.82,1638.08,439.85,8513.66,0,0,1593.77,0.812798491,0.9537,0.9686,320.05,0,119.8,0,0,3,21,0,0.0192,31,0.4559,0,37,0.9048,0.5441,14,0,0.2121,1,0,1,0.9808,0,0,0,0,0,0,0.2115,0.2115
1,50.5667,1,24,0,1,0,0,0,18,20.5,1,0,0,189.79,5.7512,5.5813,7.5,2.3,0,0,0.0116,2,0.0248,8,0.2255,147.15,118.83,0.2309,7,0.2176,0,48,1851.85,4258.35,726.3,4233.33,491.07,726.3,4153.94,0.018753558,0.9466,0.9484,0,726.3,0,0.3,0,21,120,0.0116,0.005,261,0.9812,1,5,0.0417,0.0188,60,0.2857,0.229,0,0,1,1,0,10,-99,-99,0.0099,0.0149,0.4554,0.495
1,50.5333,1,-99,0,1,0,0,0,-99,-99,2,0,0,0,0,4.748,0,0,0,0,0,2,0.6,0,-99,0,0,-99,0,-99,0,0,0,55.62,0,54.62,0,0,54.62,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2
1,50.5667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50.5333,1,39,0,0,1,1,1,-99,-99,2,0,0,44.85,6.4071,6.4071,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,7,145.25,145.25,104.39,104.39,0,104.39,104.39,0,0.7187,0.7187,104.39,0,0,0,0,6,10,0.5714,0.5714,14,1,1,0,0,0,7,1,0.5,0,0,1,1,0,0,-99,-99,0,0,0.2857,0.2857
1,50.5,0,35,0,0,1,0,0,14,14,2,0,0,308.9,11.4407,10.4085,3.2,2.9556,0,0,0,2,0.0141,6,0.3151,206.63,0,0.3039,6,0.3056,0,22,967.6,2184.9,837.61,2082.96,355.85,837.61,2062.71,0.009721742,0.9383,0.9369,0,55.7,781.91,0,0,21,34,0,0.0282,92,0.9684,1,3,0,0.0316,18,0,0.2022,0,0,1,1,0,9,-99,-99,0,0.0282,0.0845,0.1127
1,50.5,1,25,1,0,0,0,0,-99,-99,-99,2,0.0833,18.4,9.2,9.1175,0,1.4,0,0,0,3,0.25,1,0.24,22.73,54.3,0.2254,1,0.2346,0,4,240.85,565.37,52.6,528.28,0,52.6,528.28,0,0.9911,0.9382,0,0,52.6,0,0,2,11,0,0.0833,26,1,1,0,0,0,0,0,0,1,0.1,0,0,0.9583,0,-99,-99,0,0,0.7917,0.7917
1,50.5333,1,23,0,1,0,0,1,15,15,1,3,0.1304,205.03,14.645,12.6639,4.1,7.55,0.2174,0.3683,0.0667,4,0.2174,6,0.3067,154.86,0,0.3288,4,0.2899,0,9,605.93,878,632.09,915.64,89.08,543.4,826.95,0.096861212,0.934,0.931,0,22.31,0,0,0,11,20,0.1333,0.1739,38,0.8837,0.8571,5,0.25,0.1163,14,0.3333,0.3784,0,0,1,1,0,3,0,0,0,0,0.6087,0.6087
1,50.5,1,32,0,1,0,1,1,-99,-99,1,0,0,0,0,6.2356,0,0,0,0,0,2,0.0556,0,1,0,0,1,0,1,0,1,36.2,318.56,0,303,0,0,303,0,0,0.8812,0,0,0,0,0,0,1,1,0.0556,30,1,0,0,0,0,12,0,0.4,0,0,0,0,1,0,0,0,0.0556,0,0.2778,0.3333
